상호명,상권업종대분류명,상권업종중분류명,상권업종소분류명,시도명,시군구명,행정동명,법정동명,도로명주소,경도,위도
길정,음식,한식,백반/한정식,서울특별시,용산구,한강로동,한강로2가,서울특별시 용산구 백범로99길 40,126.971587354074,37.5358602706535
체리시,음식,비알코올 ,카페,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로29다길 14,126.927524661688,37.5549848587961
미드메이;봄날,음식,비알코올 ,카페,서울특별시,마포구,서교동,동교동,서울특별시 마포구 신촌로2안길 40,126.929094476768,37.5568011867358
커피에반하다,음식,비알코올 ,카페,서울특별시,마포구,대흥동,대흥동,서울특별시 마포구 신촌로 160,126.943372765731,37.5563621789881
백억커피,음식,비알코올 ,카페,서울특별시,마포구,서강동,창전동,서울특별시 마포구 와우산로30길 3,126.930236990365,37.55446884169
부르크린베이글팜,음식,기타 간이,빵/도넛,서울특별시,마포구,서교동,동교동,서울특별시 마포구 신촌로2안길 30,126.928536609483,37.5570303954697
열정도쭈꾸미,음식,한식,해산물 구이/찜,서울특별시,용산구,원효로1동,원효로1가,서울특별시 용산구 백범로87길 40,126.968930127015,37.5390177886157
제일곱창,음식,한식,곱창 전골/구이,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로21길 28-7,126.922215545304,37.5527019361935
메가엠지씨커피,음식,비알코올 ,카페,서울특별시,마포구,서강동,상수동,서울특별시 마포구 와우산로 50,126.923221821409,37.5488366470082
스아게K,음식,일식,일식 회/초밥,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로29라길 7,126.927393854679,37.5554251797963
증증일상,음식,중식,중국집,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로27길 62,126.925415170442,37.555290052192
달빛타코,음식,서양식,기타 서양식 음식점,서울특별시,마포구,염리동,염리동,서울특별시 마포구 백범로 129,126.945731314489,37.546408736099
카페게이트,음식,비알코올 ,카페,서울특별시,마포구,서교동,노고산동,서울특별시 마포구 신촌로 84,126.934941253529,37.5555385570496
메가엠지씨커피아현,음식,비알코올 ,카페,서울특별시,마포구,아현동,아현동,서울특별시 마포구 신촌로 236-1,126.951921683172,37.556897908844
바로키친,음식,한식,백반/한정식,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로35길 9-11,126.929440831993,37.5555338623523
홍대물장수,음식,기타 간이,김밥/만두/분식,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로21길 28-12,126.922463069382,37.5528033097665
이화수본,음식,기타 간이,빵/도넛,서울특별시,마포구,대흥동,노고산동,서울특별시 마포구 백범로1길 83,126.940955225935,37.5560431751955
덮담,음식,한식,백반/한정식,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로 137,126.928593589656,37.5538412330952
알렉산더리,음식,한식,백반/한정식,서울특별시,마포구,염리동,염리동,서울특별시 마포구 백범로24길 5-6,126.945116729295,37.5458536114126
산둥만두,음식,기타 간이,김밥/만두/분식,서울특별시,서대문구,북아현동,북아현동,서울특별시 서대문구 신촌로 215-2,126.949890306104,37.5572853269405
수림식당,음식,중식,중국집,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로21길 19-19,126.922639909319,37.5515254475486
일구구구코돈부르,음식,서양식,경양식,서울특별시,마포구,서강동,상수동,서울특별시 마포구 와우산로13길 35,126.921525035639,37.5487851192425
유가소점,음식,일식,일식 회/초밥,서울특별시,용산구,원효로1동,원효로1가,서울특별시 용산구 백범로87길 48-1,126.969287712095,37.539345286512
카페몽글핑크점,음식,비알코올 ,카페,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로29라길 11,126.927182330733,37.5551799773426
경주십원빵,음식,기타 간이,빵/도넛,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로23길 44,126.923679579396,37.5547786713844
한강콜라,음식,비알코올 ,카페,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로23길 35-3,126.92330001117,37.5544147949063
풀무원푸드앤컬처농협하나로유통,음식,한식,백반/한정식,서울특별시,마포구,서교동,노고산동,서울특별시 마포구 신촌로 66,126.933100414508,37.5560535501647
참새초밥,음식,일식,일식 회/초밥,서울특별시,마포구,서강동,상수동,서울특별시 마포구 와우산로14길 4,126.923351426276,37.5500542327251
마따미스케이크,음식,기타 간이,빵/도넛,서울특별시,마포구,대흥동,노고산동,서울특별시 마포구 신촌로20길 34,126.938507451445,37.5538677072632
호박꽃,음식,일식,일식 회/초밥,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로17길 19-24,126.921258549991,37.5492151839743
한강로칼국수신촌현대,음식,한식,국수/칼국수,서울특별시,서대문구,신촌동,창천동,서울특별시 서대문구 신촌로 83,126.935827820491,37.556069154454
할리스신촌역점,음식,비알코올 ,카페,서울특별시,마포구,서교동,노고산동,서울특별시 마포구 신촌로 88,126.935318156559,37.5552986756606
제로카페,음식,비알코올 ,카페,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로27길 17,126.927288875416,37.5540636565393
페너즈,음식,주점,요리 주점,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로17길 22,126.921786635533,37.5502652135896
타코방타코야끼,음식,서양식,기타 서양식 음식점,서울특별시,마포구,대흥동,대흥동,서울특별시 마포구 백범로 86,126.940794948096,37.5481756510551
100디그리,음식,비알코올 ,카페,서울특별시,마포구,서강동,상수동,서울특별시 마포구 와우산로11길 9-10,126.922254018312,37.5484583907134
오복명가,음식,한식,백반/한정식,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로 156,126.930390009506,37.5548486646929
족발샾,음식,한식,족발/보쌈,서울특별시,마포구,염리동,염리동,서울특별시 마포구 백범로 127,126.94543521842,37.5465412482757
이세계로,음식,한식,백반/한정식,서울특별시,마포구,서강동,상수동,서울특별시 마포구 와우산로 39,126.922780357207,37.5480577258217
버거리,음식,기타 간이,버거,서울특별시,서대문구,신촌동,창천동,서울특별시 서대문구 신촌로 87-8,126.936294743012,37.5558661229081
공명,음식,비알코올 ,카페,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로17길 11-8,126.922018267219,37.5498979023181
온오프,음식,비알코올 ,카페,서울특별시,마포구,용강동,대흥동,서울특별시 마포구 대흥로8길 5,126.938883167876,37.5441308298697
앤디하우스,음식,한식,백반/한정식,서울특별시,마포구,서강동,상수동,서울특별시 마포구 와우산로13길 9-4,126.922579471873,37.5494344840157
비에이치씨상수점,음식,기타 간이,치킨,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로15길 33,126.921633905896,37.5490834567519
한량,음식,한식,돼지고기 구이/찜,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로32길 11,126.930775407586,37.5548071035405
투썸플레이스신촌대로점,음식,비알코올 ,카페,서울특별시,마포구,서교동,노고산동,서울특별시 마포구 신촌로 74,126.933986181834,37.5558453015394
메가MGC커피서강대점,음식,비알코올 ,카페,서울특별시,마포구,대흥동,신수동,서울특별시 마포구 백범로 34,126.937327322484,37.5516945943069
그릭보이,음식,비알코올 ,카페,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로25길 19,126.925849781764,37.5541857286959
찌마기,음식,한식,백반/한정식,서울특별시,마포구,염리동,염리동,서울특별시 마포구 백범로 129,126.945731314489,37.546408736099
더벤티마포더클래시점,음식,비알코올 ,카페,서울특별시,마포구,아현동,아현동,서울특별시 마포구 신촌로28길 8,126.948910378103,37.5561412957049
마크스로프트,음식,비알코올 ,카페,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로27길 20,126.927376305691,37.5542807003387
전광수커피에스프레소,음식,비알코올 ,카페,서울특별시,서대문구,신촌동,대현동,서울특별시 서대문구 신촌역로 19,126.94253796797,37.5585712637975
오리온경인영업부,음식,기타 간이,김밥/만두/분식,서울특별시,용산구,원효로1동,문배동,서울특별시 용산구 백범로90다길 13,126.969496821145,37.5356618369722
원타코스,음식,서양식,기타 서양식 음식점,서울특별시,마포구,서강동,상수동,서울특별시 마포구 와우산로11길 9-4,126.922271330443,37.5488279751008
취홍,음식,중식,중국집,서울특별시,마포구,서교동,동교동,서울특별시 마포구 신촌로 60,126.93249588477,37.5563814704305
커피빈신촌역앞점상,음식,비알코올 ,카페,서울특별시,서대문구,신촌동,대현동,서울특별시 서대문구 신촌역로 20,126.943141073081,37.5583423937051
센트,음식,비알코올 ,카페,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로18길 16,126.923871081171,37.5509059474851
카페메루,음식,비알코올 ,카페,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로29라길 11,126.927182330733,37.5551799773426
커피빈신촌역앞점,음식,비알코올 ,카페,서울특별시,서대문구,신촌동,대현동,서울특별시 서대문구 신촌역로 20,126.943141073081,37.5583423937051
렉터스라운지,음식,비알코올 ,카페,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로29가길 54-6,126.92665555728,37.5540308696035
부대찌개JVL감동등갈비,음식,한식,백반/한정식,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로17길 19-24,126.921258549991,37.5492151839743
달망달망,음식,비알코올 ,카페,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로29나길 24-4,126.927714242911,37.5543918947007
티제이프렌즈수상한베이글,음식,기타 간이,빵/도넛,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로15길 22,126.921841112099,37.5496259728656
홀트,음식,비알코올 ,카페,서울특별시,용산구,원효로1동,원효로2가,서울특별시 용산구 백범로 324,126.964834214335,37.5381800240208
탐앤탐스,음식,비알코올 ,카페,서울특별시,서대문구,신촌동,창천동,서울특별시 서대문구 신촌로 109,126.937777969987,37.5558254142018
에브라임이노베이션카페게이트종로구,음식,비알코올 ,카페,서울특별시,마포구,대흥동,노고산동,서울특별시 마포구 백범로1길 8-9,126.937793380823,37.5539423788746
카페몽글하늘점,음식,비알코올 ,카페,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로29라길 21,126.926904073044,37.5548530744498
정림,음식,한식,백반/한정식,서울특별시,용산구,원효로1동,원효로1가,서울특별시 용산구 백범로87길 48-11,126.96952729215,37.5392032102856
고망고대흥역점,음식,비알코올 ,카페,서울특별시,마포구,염리동,염리동,서울특별시 마포구 백범로25길 1,126.946196881891,37.5462957566221
카페모모이,음식,비알코올 ,카페,서울특별시,마포구,서강동,상수동,서울특별시 마포구 와우산로13길 35,126.921524905828,37.5487941284553
티퍼프,음식,서양식,경양식,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로21길 36-4,126.922014194031,37.5525379109244
다운투어스,음식,기타 간이,빵/도넛,서울특별시,마포구,대흥동,대흥동,서울특별시 마포구 대흥로 175,126.943505897649,37.5557506628799
효자오리바베큐,음식,한식,닭/오리고기 구이/찜,서울특별시,마포구,대흥동,노고산동,서울특별시 마포구 백범로2길 12,126.936194467853,37.5541622537706
도만머구리야,음식,한식,횟집,서울특별시,용산구,원효로1동,문배동,서울특별시 용산구 백범로90길 74,126.969631781623,37.5373659902233
이태리부대찌개서강대점,음식,한식,국/탕/찌개류,서울특별시,마포구,대흥동,신수동,서울특별시 마포구 백범로 36,126.93730763302,37.5514871777484
자무쉬,음식,주점,요리 주점,서울특별시,마포구,대흥동,신수동,서울특별시 마포구 백범로 40-2,126.937484277045,37.5510022055205
자크르,음식,주점,요리 주점,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로29길 14-25,126.928980340852,37.555286405324
대한냉면,음식,한식,냉면/밀면,서울특별시,마포구,대흥동,노고산동,서울특별시 마포구 백범로2길 12,126.936194467853,37.5541622537706
유방,음식,일식,일식 회/초밥,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로29라길 20,126.926810829439,37.5550414451923
용산풍천장어마을,음식,한식,해산물 구이/찜,서울특별시,용산구,원효로1동,원효로2가,서울특별시 용산구 백범로 318,126.964209830597,37.5383277264735
먼데이,음식,한식,백반/한정식,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로19길 9,126.922634429538,37.5511199297484
멘지,음식,일식,일식 회/초밥,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로29길 64,126.926782199205,37.5562485775152
숨은꼬치,음식,중식,중국집,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로29바길 5-4,126.926391162659,37.5558936170668
오타코,음식,서양식,기타 서양식 음식점,서울특별시,마포구,대흥동,대흥동,서울특별시 마포구 백범로 102,126.942435685844,37.5473884311467
대원미디어팝퍼블,음식,비알코올 ,카페,서울특별시,서대문구,신촌동,창천동,서울특별시 서대문구 신촌로 83,126.935827820491,37.556069154454
고집,음식,한식,백반/한정식,서울특별시,마포구,대흥동,대흥동,서울특별시 마포구 대흥로 183,126.943584480227,37.5549944919786
데빌,음식,주점,요리 주점,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로19길 26,126.921725148884,37.5513909515308
이아초밥,음식,일식,일식 회/초밥,서울특별시,마포구,아현동,공덕동,서울특별시 마포구 백범로 170,126.948814349233,37.5444449196024
간바레미나상,음식,일식,일식 회/초밥,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로29다길 22,126.927246532337,37.554648947467
통합커피학회,음식,비알코올 ,카페,서울특별시,서대문구,신촌동,창천동,서울특별시 서대문구 신촌로7길 45,126.932309304387,37.5591459740507
생활맥주,음식,주점,생맥주 전문,서울특별시,마포구,아현동,공덕동,서울특별시 마포구 백범로 170,126.949235778934,37.5442504412222
효창의밤,음식,한식,백반/한정식,서울특별시,용산구,원효로1동,원효로2가,서울특별시 용산구 백범로 318,126.964209830597,37.5383277264735
미쳐버린파닭,음식,기타 간이,치킨,서울특별시,마포구,대흥동,노고산동,서울특별시 마포구 백범로 13,126.937483690434,37.5534350097319
신마라명가,음식,중식,마라탕/훠궈,서울특별시,서대문구,신촌동,대현동,서울특별시 서대문구 신촌로 189,126.946960538536,37.5571691281343
나루,음식,일식,일식 회/초밥,서울특별시,마포구,대흥동,대흥동,서울특별시 마포구 백범로20길 10-9,126.94333010099,37.5465584699166
너가술집사장,음식,주점,요리 주점,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로19길 19,126.92201089749,37.5511953320853
어스,음식,한식,백반/한정식,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로21길 31,126.922120708566,37.5522145091988
퍼스트커피랩카페창업,음식,비알코올 ,카페,서울특별시,마포구,서교동,동교동,서울특별시 마포구 와우산로 179,126.931325520172,37.5567042672011
토핑폭탄김치찜,음식,한식,국/탕/찌개류,서울특별시,서대문구,북아현동,북아현동,서울특별시 서대문구 신촌로27길 7,126.950826311863,37.5575279190027
다녹,음식,비알코올 ,카페,서울특별시,마포구,염리동,공덕동,서울특별시 마포구 백범로 152,126.948254481354,37.5448273823655
퍼스트커피랩홍대,음식,비알코올 ,카페,서울특별시,마포구,서교동,동교동,서울특별시 마포구 신촌로4길 9,126.928609892059,37.5574455385048
진경순부대꼬마김밥,음식,기타 간이,김밥/만두/분식,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로23길 42,126.923669818083,37.5546704577026
다람제과,음식,비알코올 ,카페,서울특별시,마포구,공덕동,신공덕동,서울특별시 마포구 백범로 205,126.95401313597,37.5441126488892
케이디와이컴퍼니,음식,기타 간이,치킨,서울특별시,마포구,신수동,신수동,서울특별시 마포구 광성로6길 16,126.938462911718,37.5490287180434
프랑킨숯불양념치킨,음식,기타 간이,치킨,서울특별시,마포구,대흥동,대흥동,서울특별시 마포구 대흥로 163,126.945721078575,37.5535629142568
우리집밥,음식,한식,백반/한정식,서울특별시,마포구,서강동,상수동,서울특별시 마포구 와우산로 29-22,126.921691863058,37.5474170621828
점보화이트커피&티,음식,비알코올 ,카페,서울특별시,서대문구,신촌동,대현동,서울특별시 서대문구 신촌역로 22-5,126.943020013663,37.5588999547767
고망고홍대입구역점,음식,비알코올 ,카페,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로35길 71,126.926824751871,37.5564381825299
앰,음식,주점,일반 유흥 주점,서울특별시,마포구,서교동,노고산동,서울특별시 마포구 신촌로14길 5,126.933966244142,37.555655903171
크리스앤벨라,음식,비알코올 ,카페,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로29가길 32,126.927797328933,37.5541223374042
마리라구,음식,한식,백반/한정식,서울특별시,마포구,서강동,상수동,서울특별시 마포구 와우산로13길 25,126.9220178511,37.5491410251102
가마로강정,음식,기타 간이,치킨,서울특별시,마포구,염리동,공덕동,서울특별시 마포구 백범로 152,126.948254481354,37.5448273823655
몽스,음식,주점,생맥주 전문,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로17길 14,126.922147566496,37.5503496025789
홍대엄지군만두,음식,기타 간이,김밥/만두/분식,서울특별시,서대문구,신촌동,창천동,서울특별시 서대문구 신촌로 5,126.927698185554,37.558671684911
파체리토,음식,서양식,경양식,서울특별시,서대문구,신촌동,대현동,서울특별시 서대문구 신촌역로 22-5,126.943020013663,37.5588999547767
쉼;카페,음식,비알코올 ,카페,서울특별시,마포구,대흥동,대흥동,서울특별시 마포구 대흥로29길 50,126.943092014404,37.5562064892081
빽다방홍대,음식,비알코올 ,카페,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로23길 44,126.923679579396,37.5547786713844
돈나무,음식,한식,백반/한정식,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로29라길 19,126.927004369546,37.5549621107138
데일리프룻,음식,기타 간이,그 외 기타 간이 음식점,서울특별시,용산구,원효로1동,원효로1가,서울특별시 용산구 백범로77길 61,126.966461793686,37.5407712681062
고어프피자,음식,기타 간이,피자,서울특별시,마포구,서교동,노고산동,서울특별시 마포구 신촌로12가길 24,126.933923417015,37.5554843189126
코테츠,음식,일식,일식 회/초밥,서울특별시,마포구,서강동,상수동,서울특별시 마포구 와우산로3길 16,126.922049870231,37.5461318436535
스모어,음식,서양식,경양식,서울특별시,용산구,한강로동,한강로2가,서울특별시 용산구 백범로99길 40,126.971587354074,37.5358602706535
술쑤시개,음식,한식,백반/한정식,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로29바길 24,126.92555930789,37.5554986029865
호미곶,음식,한식,백반/한정식,서울특별시,마포구,대흥동,대흥동,서울특별시 마포구 대흥로28길 5,126.946329033666,37.5553974543409
명가통닭,음식,기타 간이,치킨,서울특별시,마포구,대흥동,대흥동,서울특별시 마포구 대흥로 183,126.943472711379,37.5556963034849
철길부산집,음식,한식,백반/한정식,서울특별시,마포구,아현동,공덕동,서울특별시 마포구 백범로 170,126.949235778934,37.5442504412222
대박탕후루,음식,기타 간이,김밥/만두/분식,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로27길 68,126.9251071701,37.5554584459491
어반스페이스드로잉카페앤펍,음식,비알코올 ,카페,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로25길 7,126.925743991497,37.553671173733
한류삼계탕,음식,한식,국/탕/찌개류,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로 151,126.929758744522,37.5546717466275
피피커피라운지,음식,비알코올 ,카페,서울특별시,마포구,아현동,아현동,서울특별시 마포구 신촌로30길 11,126.952130808705,37.556512317466
노이즈,음식,주점,요리 주점,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로17길 10,126.922476367312,37.5503075516968
로키밸런스밀,음식,일식,일식 회/초밥,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로18길 29,126.923795543751,37.5514368723953
아씨시,음식,서양식,경양식,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로29길 14-19,126.928798634154,37.555329808833
라성식당,음식,일식,일식 회/초밥,서울특별시,마포구,서강동,상수동,서울특별시 마포구 와우산로22길 70,126.924084946457,37.5494121703865
파리바게트,음식,기타 간이,빵/도넛,서울특별시,서대문구,북아현동,북아현동,서울특별시 서대문구 신촌로35길 10,126.955949305147,37.5586365615016
다과상사,음식,비알코올 ,카페,서울특별시,용산구,효창동,효창동,서울특별시 용산구 백범로 291,126.961672082958,37.5393686716405
갈비본가직화구이,음식,한식,돼지고기 구이/찜,서울특별시,용산구,효창동,효창동,서울특별시 용산구 백범로 282,126.960357148075,37.5395373108013
개운하고담백한,음식,한식,백반/한정식,서울특별시,마포구,아현동,아현동,서울특별시 마포구 신촌로34길 16,126.954372637096,37.5564510994001
개러지홍대,음식,주점,요리 주점,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로17길 24,126.921639143566,37.5502908978103
쏘스윗,음식,기타 간이,빵/도넛,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로27길 26,126.927057385126,37.5544219688754
온정,음식,한식,백반/한정식,서울특별시,마포구,서강동,상수동,서울특별시 마포구 와우산로 48,126.923418329351,37.5485501061143
마루샤브스카이,음식,한식,백반/한정식,서울특별시,마포구,서강동,상수동,서울특별시 마포구 와우산로 94,126.924923165457,37.5525103719782
논현삼계탕&죽,음식,한식,국/탕/찌개류,서울특별시,서대문구,신촌동,창천동,서울특별시 서대문구 신촌로 109,126.937777969987,37.5558254142018
써브웨이,음식,기타 간이,토스트/샌드위치/샐러드,서울특별시,마포구,서강동,상수동,서울특별시 마포구 와우산로 44,126.92319539259,37.5483138027837
유선생돈가스,음식,서양식,경양식,서울특별시,마포구,서강동,상수동,서울특별시 마포구 와우산로13길 19,126.922218674508,37.5493410871808
더웨이브라운지,음식,비알코올 ,카페,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로29다길 11,126.927796253301,37.5549873255254
매머드익스프레스,음식,비알코올 ,카페,서울특별시,마포구,서강동,상수동,서울특별시 마포구 와우산로 39,126.922780357207,37.5480577258217
노모어피자,음식,기타 간이,피자,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로21길 20,126.922966158222,37.552447484302
구슬탕후루,음식,기타 간이,김밥/만두/분식,서울특별시,마포구,아현동,아현동,서울특별시 마포구 신촌로34길 35,126.954971419391,37.5557175470281
테드,음식,한식,백반/한정식,서울특별시,용산구,한강로동,한강로2가,서울특별시 용산구 백범로99길 40,126.971587354074,37.5358602706535
그레이스랜드,음식,비알코올 ,카페,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로29바길 19,126.925978272857,37.5554843941819
비에치씨,음식,기타 간이,치킨,서울특별시,마포구,공덕동,신공덕동,서울특별시 마포구 백범로 205,126.95401313597,37.5441126488892
후쿠란,음식,일식,일식 회/초밥,서울특별시,마포구,서강동,상수동,서울특별시 마포구 와우산로3안길 2,126.922669470137,37.5463267169962
판다탕후루,음식,한식,백반/한정식,서울특별시,서대문구,신촌동,대현동,서울특별시 서대문구 신촌로 171,126.944994351959,37.55694433572
포닐,음식,기타 간이,빵/도넛,서울특별시,마포구,대흥동,대흥동,서울특별시 마포구 대흥로 183,126.943584480227,37.5549944919786
오레타치카레,음식,일식,일식 회/초밥,서울특별시,마포구,염리동,공덕동,서울특별시 마포구 백범로 152,126.946979994142,37.5453296175063
뮤즈시노님,음식,주점,요리 주점,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로29길 40-18,126.928182001357,37.5557116595094
플랑,음식,기타 간이,그 외 기타 간이 음식점,서울특별시,마포구,서강동,상수동,서울특별시 마포구 와우산로11길 9-8,126.922263776985,37.5485666045806
세라스키친,음식,기타 간이,김밥/만두/분식,서울특별시,마포구,서교동,동교동,서울특별시 마포구 신촌로2안길 35,126.929034541242,37.5570349132707
브라더스스토어단정,음식,한식,백반/한정식,서울특별시,서대문구,신촌동,창천동,서울특별시 서대문구 신촌로 83,126.935827820491,37.556069154454
뚜레쥬르용산리첸시아점,음식,기타 간이,빵/도넛,서울특별시,용산구,원효로1동,원효로1가,서울특별시 용산구 백범로 341,126.967960705689,37.5379280661978
경아식당아현역점,음식,한식,백반/한정식,서울특별시,서대문구,북아현동,북아현동,서울특별시 서대문구 신촌로37길 22,126.957793447492,37.5578779596857
코너아지트,음식,비알코올 ,카페,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로19길 18,126.922042768512,37.551339789387
치히로서울,음식,한식,백반/한정식,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로29바길 12-4,126.925880758606,37.555970068215
아마스빈대흥역점,음식,비알코올 ,카페,서울특별시,마포구,염리동,염리동,서울특별시 마포구 백범로 127,126.94543521842,37.5465412482757
포니테일,음식,비알코올 ,카페,서울특별시,마포구,신수동,신수동,서울특별시 마포구 광성로6길 36,126.939027968554,37.5482859326334
페어링서울,음식,서양식,경양식,서울특별시,마포구,신수동,신수동,서울특별시 마포구 광성로6길 24,126.938647536032,37.5487780862445
이너커피,음식,비알코올 ,카페,서울특별시,마포구,염리동,공덕동,서울특별시 마포구 백범로 152,126.947697014001,37.5450386657552
내안에카페,음식,기타 간이,빵/도넛,서울특별시,마포구,대흥동,노고산동,서울특별시 마포구 백범로1길 8-9,126.937793380823,37.5539423788746
오디너리커피,음식,비알코올 ,카페,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로29바길 6,126.926195292421,37.5561351163578
짜글이미식회,음식,한식,백반/한정식,서울특별시,마포구,신수동,신수동,서울특별시 마포구 광성로 28,126.936139146659,37.5492961364838
크림즈,음식,비알코올 ,카페,서울특별시,용산구,한강로동,한강로1가,서울특별시 용산구 백범로 402,126.973162907984,37.5356577304149
생활맥주땡땡,음식,주점,생맥주 전문,서울특별시,마포구,서강동,창전동,서울특별시 마포구 와우산로32길 20,126.931265353914,37.5545772691968
고우즈온,음식,서양식,경양식,서울특별시,마포구,아현동,아현동,서울특별시 마포구 신촌로 220,126.950078326699,37.5567914266819
메가엠지씨커피신촌기차역점,음식,비알코올 ,카페,서울특별시,서대문구,신촌동,대현동,서울특별시 서대문구 신촌역로 23,126.942434078324,37.5587144996336
냠냠족발&보쌈마포,음식,한식,백반/한정식,서울특별시,서대문구,북아현동,북아현동,서울특별시 서대문구 신촌로 227,126.951145707604,37.557350548703
공이도시,음식,비알코올 ,카페,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로27길 35,126.926410938393,37.5545152068157
북촌손만두북,음식,기타 간이,김밥/만두/분식,서울특별시,서대문구,북아현동,북아현동,서울특별시 서대문구 신촌로35길 10,126.955949305147,37.5586365615016
투다리신수점,음식,주점,요리 주점,서울특별시,마포구,신수동,신수동,서울특별시 마포구 광성로 37,126.937375025217,37.5499289837624
콘시드서울,음식,비알코올 ,카페,서울특별시,마포구,염리동,염리동,서울특별시 마포구 백범로24길 30,126.94429493419,37.546350850256
철마차호프,음식,주점,생맥주 전문,서울특별시,마포구,서강동,창전동,서울특별시 마포구 와우산로32길 24,126.931651007412,37.5545176866882
왕소야,음식,중식,중국집,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로25길 13,126.925841569146,37.5539694045257
나이스워크투데이,음식,비알코올 ,카페,서울특별시,마포구,대흥동,신수동,서울특별시 마포구 백범로10길 26,126.939753044126,37.5482293727823
쥐씨컴퍼니,음식,한식,백반/한정식,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로17길 19,126.921891200996,37.5500769500906
이오디,음식,비알코올 ,카페,서울특별시,마포구,서강동,상수동,서울특별시 마포구 와우산로 51-9,126.922458244338,37.5492081177843
오전오시,음식,비알코올 ,카페,서울특별시,마포구,염리동,공덕동,서울특별시 마포구 백범로 152,126.946979994142,37.5453296175063
스마일호프,음식,주점,생맥주 전문,서울특별시,마포구,서교동,노고산동,서울특별시 마포구 신촌로16길 20,126.934521619682,37.554804928536
등촌샤브칼국수,음식,한식,국수/칼국수,서울특별시,서대문구,신촌동,창천동,서울특별시 서대문구 신촌역로 43,126.940619925317,37.5589415159084
어림촌,음식,한식,백반/한정식,서울특별시,마포구,대흥동,대흥동,서울특별시 마포구 백범로20길 12,126.943931835064,37.5464196866307
